TrainMAE,TestMAE,max_depth,min_samples_leaf,max_features,ccp_alpha_vals
29.049502808312933,30.472474466677063,45,2,3,0.1
29.035935236165187,30.352784894412654,45,2,3,0.5
29.09080729042811,30.499287795000143,45,2,3,1
29.059397162153008,30.347251314757635,45,2,3,1.5
29.22304808725448,30.398119889425864,45,2,3,2
29.080148479329647,30.52699079895921,50,2,3,0.1
29.03588558131046,30.417240526484722,50,2,3,0.5
29.118651608949804,30.408202907070127,50,2,3,1
29.145114036466442,30.390462118796297,50,2,3,1.5
29.19649326226807,30.370318222254863,50,2,3,2
32.18878815410835,32.53202986354461,15,4,3,0.1
32.21171898355776,32.49491409994891,15,4,3,0.5
32.221184873830275,32.57869016435992,15,4,3,1
32.18269146537661,32.48128182028346,15,4,3,1.5
32.34192191319599,32.61309606350402,15,4,3,2
32.19927948572131,32.48200365027359,20,4,3,0.1
32.16667773287514,32.48640849068138,20,4,3,0.5
32.22681456924417,32.529469882575015,20,4,3,1
32.17591525517215,32.43183791735613,20,4,3,1.5
32.28059894187554,32.61573259286624,20,4,3,2
32.14952276999966,32.41798931159925,25,4,3,0.1
32.184170554917216,32.488945113403524,25,4,3,0.5
32.16196072177564,32.48371717360907,25,4,3,1
32.285537102807176,32.52639626866262,25,4,3,1.5
32.14009776154624,32.51042472495865,25,4,3,2
32.19810248950107,32.601094129307654,30,4,3,0.1
32.24228636966024,32.54811113864792,30,4,3,0.5
32.21743961385707,32.55888511070494,30,4,3,1
32.19671010138373,32.52990543528621,30,4,3,1.5
32.42565962740029,32.5977228285385,30,4,3,2
32.25918449112018,32.60459452401773,35,4,3,0.1
32.20771105795066,32.50380618801102,35,4,3,0.5
32.18409959731173,32.54099262534633,35,4,3,1
32.19036769862597,32.52299625292976,35,4,3,1.5
32.17068957373624,32.48252727051734,35,4,3,2
32.20580367421826,32.53028096839733,40,4,3,0.1
32.23688100354313,32.536052167613455,40,4,3,0.5
32.10817361689587,32.47941770285117,40,4,3,1
32.126873069919775,32.435447425959026,40,4,3,1.5
32.2106285716207,32.49069358348957,40,4,3,2
32.23201848384332,32.61546779662944,45,4,3,0.1
32.230324659091295,32.547259426528065,45,4,3,0.5
32.2435461231576,32.54013658884066,45,4,3,1
32.203728239761965,32.496025509260214,45,4,3,1.5
32.308338063780816,32.574870811642235,45,4,3,2
32.294344170920226,32.59954082964952,50,4,3,0.1
32.268352057379474,32.56613894617433,50,4,3,0.5
32.27152124874305,32.47737106231483,50,4,3,1
32.23377825254153,32.5583744003773,50,4,3,1.5
32.24444435828815,32.486776638414554,50,4,3,2
33.8169777701826,33.638065710056104,15,6,3,0.1
33.84875512445515,33.60218138823563,15,6,3,0.5
33.69966708994381,33.50950529512041,15,6,3,1
33.84207791036529,33.61887320761381,15,6,3,1.5
33.84253394137556,33.62117178172929,15,6,3,2
33.84975571712946,33.56788768230334,20,6,3,0.1
33.848727638803894,33.62270740008686,20,6,3,0.5
33.726034701748866,33.54909333724729,20,6,3,1
33.845307877407635,33.612112445285774,20,6,3,1.5
33.740005173470465,33.46801306626211,20,6,3,2
33.978854697685136,33.72157737412559,25,6,3,0.1
33.740014843024255,33.5538738413484,25,6,3,0.5
33.746358786577474,33.548968582550195,25,6,3,1
33.903772721122984,33.65649061948462,25,6,3,1.5
33.85314761930711,33.61158711090804,25,6,3,2
33.71915597246117,33.54674941210966,30,6,3,0.1
33.84901251869393,33.614398263712985,30,6,3,0.5
33.79729191743155,33.600283269201604,30,6,3,1
33.78575188449102,33.579368494977835,30,6,3,1.5
33.80675438276903,33.61190402530059,30,6,3,2
33.949129769416935,33.73149089541287,35,6,3,0.1
33.76507262830111,33.50935910111503,35,6,3,0.5
33.829329246399816,33.64500398340494,35,6,3,1
33.81073722412111,33.59723679858331,35,6,3,1.5
33.81597676034662,33.620482733039395,35,6,3,2
33.841670839412686,33.58933251140803,40,6,3,0.1
33.72930447506439,33.54858338407542,40,6,3,0.5
33.814905378180605,33.521538547045196,40,6,3,1
33.889498863127805,33.634430546590444,40,6,3,1.5
33.87628120283897,33.65309063419804,40,6,3,2
33.81782501509548,33.59276797423897,45,6,3,0.1
33.74601432157674,33.46395089944527,45,6,3,0.5
33.75342518866144,33.61062579056314,45,6,3,1
33.748728571863,33.49699658024301,45,6,3,1.5
33.94988682511175,33.72172374093803,45,6,3,2
33.806987210093936,33.51787169250368,50,6,3,0.1
33.883598516840784,33.65829846388109,50,6,3,0.5
33.78970840735913,33.58029384495264,50,6,3,1
33.64242420886308,33.38694479411092,50,6,3,1.5
33.8940799811704,33.64221534760702,50,6,3,2
34.61433025915539,34.070259853879364,15,8,3,0.1
34.7261025598129,34.2573623832526,15,8,3,0.5
34.7424400808686,34.26526243895116,15,8,3,1
34.745335637134545,34.20963725216138,15,8,3,1.5
34.72128420480586,34.20421922803236,15,8,3,2
34.743745659774916,34.270565770392146,20,8,3,0.1
34.803684264659914,34.32898666948255,20,8,3,0.5
34.67984139279222,34.229337800584986,20,8,3,1
34.75882603473607,34.23135556830826,20,8,3,1.5
34.65349054963268,34.23706887418203,20,8,3,2
34.784495817694804,34.297680525889255,25,8,3,0.1
34.81599519807526,34.31469774787648,25,8,3,0.5
34.754960118527556,34.255065152250936,25,8,3,1
34.73177005425194,34.241422913351435,25,8,3,1.5
34.76712082383151,34.206309404366735,25,8,3,2
34.764961896021134,34.279612026487015,30,8,3,0.1
34.69904053660828,34.22188130057808,30,8,3,0.5
34.752108181815665,34.23002210017436,30,8,3,1
34.69248135662273,34.19916566712461,30,8,3,1.5
34.82333886816089,34.34464461022205,30,8,3,2
34.65619298591496,34.22795911842422,35,8,3,0.1
34.71636765673124,34.27092878651469,35,8,3,0.5
34.759720577228705,34.2573188912683,35,8,3,1
34.798521205204814,34.21180344734695,35,8,3,1.5
34.832011923693294,34.33402490388527,35,8,3,2
34.77681064491965,34.32880473030264,40,8,3,0.1
34.82960605876677,34.35485491818889,40,8,3,0.5
34.71373286358525,34.23091111643585,40,8,3,1
34.72113964117479,34.212746674283416,40,8,3,1.5
34.78128131787438,34.267963318377575,40,8,3,2
34.65783043622484,34.26256948525374,45,8,3,0.1
34.7385148872608,34.25803723875109,45,8,3,0.5
34.84003568781595,34.369541793976715,45,8,3,1
34.679056861286924,34.22016200606287,45,8,3,1.5
34.82767512282303,34.276217674490034,45,8,3,2
34.699268753052706,34.229852581786204,50,8,3,0.1
34.73989506005083,34.31230954175412,50,8,3,0.5
34.68626848796712,34.195928011498054,50,8,3,1
34.8015678580363,34.240980502036734,50,8,3,1.5
34.78816468564369,34.19279166531063,50,8,3,2
35.48742508563704,34.77333665196304,15,10,3,0.1
35.514512525211195,34.8150981291075,15,10,3,0.5
35.36744059571694,34.654691519224535,15,10,3,1
35.395241981796595,34.68793360006115,15,10,3,1.5
35.46407368127096,34.71239235212033,15,10,3,2
35.41027806472892,34.67746045017115,20,10,3,0.1
35.3923768179618,34.696274589782696,20,10,3,0.5
35.53442428038518,34.74107615308756,20,10,3,1
35.362022725143405,34.69169862584499,20,10,3,1.5
35.491303736167325,34.72303999599563,20,10,3,2
35.32338347187045,34.63258031895513,25,10,3,0.1
35.38807956985245,34.69764063555639,25,10,3,0.5
35.4478801625222,34.74303556714008,25,10,3,1
35.55593685205041,34.78354426037559,25,10,3,1.5
35.47395419158309,34.76146715185738,25,10,3,2
35.454046977803394,34.739124498496935,30,10,3,0.1
35.458249901706864,34.76895974961834,30,10,3,0.5
35.49616990398917,34.74228117756281,30,10,3,1
35.37479360629765,34.67613849397673,30,10,3,1.5
35.5329956778247,34.74823556696756,30,10,3,2
35.30478937146262,34.62875288124047,35,10,3,0.1
35.36555343314234,34.616695251099365,35,10,3,0.5
35.5331313075976,34.795328830610195,35,10,3,1
35.41564764311483,34.704070074807795,35,10,3,1.5
35.493415731735006,34.7829108855355,35,10,3,2
35.52168207344816,34.76016844739299,40,10,3,0.1
35.55095600361785,34.78159642319088,40,10,3,0.5
35.42895600878427,34.66363199853308,40,10,3,1
35.53304791502415,34.805167387490236,40,10,3,1.5
35.47939582014917,34.792010393995156,40,10,3,2
35.507519630644246,34.76818746396829,45,10,3,0.1
35.39918717262326,34.74048686684837,45,10,3,0.5
35.347589963169035,34.704253302839,45,10,3,1
35.3508186917141,34.69511459354478,45,10,3,1.5
35.42940599439506,34.72305061459739,45,10,3,2
35.41042881372696,34.703239316477664,50,10,3,0.1
35.51703426921953,34.76356307481984,50,10,3,0.5
35.49690457738953,34.70720551380401,50,10,3,1
35.438140065188286,34.70689320676523,50,10,3,1.5
35.49020384254889,34.735447068544815,50,10,3,2
27.73012056596533,29.580166354537475,15,1,4,0.1
27.801245695657876,29.755791804693125,15,1,4,0.5
27.824758564141913,29.618810330787976,15,1,4,1
27.908437371879284,29.782679382320588,15,1,4,1.5
27.89035120264879,29.65022377902156,15,1,4,2
27.702634283516723,29.619528369401213,20,1,4,0.1
27.786138867078943,29.751458980983063,20,1,4,0.5
27.837203724261617,29.698201521697335,20,1,4,1
27.9373736192727,29.71690163930563,20,1,4,1.5
27.896934159802175,29.780278095366437,20,1,4,2
27.7383554338717,29.60418845525753,25,1,4,0.1
27.79738147209203,29.860117900674357,25,1,4,0.5
27.829582098296033,29.80685504648111,25,1,4,1
27.88829205710335,29.788694326366016,25,1,4,1.5
27.84734709053853,29.905506069746988,25,1,4,2
27.73693403269706,29.644468125335028,30,1,4,0.1
27.752002912140874,29.636335262304957,30,1,4,0.5
27.749020945686667,29.768053995254377,30,1,4,1
27.773590969150863,29.792719483554244,30,1,4,1.5
27.897060309358128,29.755959578776327,30,1,4,2
27.844283587005794,29.597010108025568,35,1,4,0.1
27.781546107787914,29.680801244122854,35,1,4,0.5
27.854862338524345,29.75003724003403,35,1,4,1
27.87598355458094,29.95301568533336,35,1,4,1.5
27.84505236599933,29.735553258672184,35,1,4,2
27.70841367032748,29.622463039431565,40,1,4,0.1
27.747277133517674,29.604114206319224,40,1,4,0.5
27.824331115210395,29.72540094136021,40,1,4,1
27.914213532198474,29.85687200823957,40,1,4,1.5
27.90161893115355,29.703238487682906,40,1,4,2
27.71544785142135,29.718463957386525,45,1,4,0.1
27.829441894710122,29.91434334754868,45,1,4,0.5
27.6852320261017,29.732585396890002,45,1,4,1
27.734144394921923,29.720538520325427,45,1,4,1.5
27.984063009089102,29.897239468974128,45,1,4,2
27.70696447068713,29.705408750805542,50,1,4,0.1
27.645406343639664,29.628054847707507,50,1,4,0.5
27.806774319902665,29.717080168153974,50,1,4,1
27.867319224432475,29.69960815274301,50,1,4,1.5
27.923959324836794,29.71053204535658,50,1,4,2
28.306843619214177,29.73259390959833,15,2,4,0.1
28.283709950965747,29.688237243434006,15,2,4,0.5
28.362397440259212,29.80713238185833,15,2,4,1
28.446618636350852,29.8450896539481,15,2,4,1.5
28.692221003496794,30.151558118435723,15,2,4,2
28.347442164859977,29.868495369143197,20,2,4,0.1
28.287296038324882,29.83797922190613,20,2,4,0.5
28.284808057572455,29.692935875727137,20,2,4,1
28.318590969925324,29.75278395512957,20,2,4,1.5
28.48758061285758,30.026449188394107,20,2,4,2
28.342949708266573,29.88930905046611,25,2,4,0.1
28.30240977062336,29.685387545229652,25,2,4,0.5
28.319437335291074,29.907752187021885,25,2,4,1
28.359823848170553,29.80439538462906,25,2,4,1.5
28.38944006170779,29.808588933509153,25,2,4,2
28.31370795191066,29.847443903412113,30,2,4,0.1
28.323445946781167,29.84289220393106,30,2,4,0.5
28.190151054606474,29.681180655670644,30,2,4,1
28.361714232135828,29.755647651083116,30,2,4,1.5
28.458562542250842,29.820016369646208,30,2,4,2
28.267403068423068,29.782164118883905,35,2,4,0.1
28.390179961891835,30.03739950454301,35,2,4,0.5
28.41429329664677,29.92684444550202,35,2,4,1
28.395242939927392,29.926909924751417,35,2,4,1.5
28.492429432095275,29.9737954535649,35,2,4,2
28.343826995386145,29.837803847033072,40,2,4,0.1
28.319959663002095,29.829557305397884,40,2,4,0.5
28.31037258064084,29.9427987102963,40,2,4,1
28.419818355399624,29.877885278073173,40,2,4,1.5
28.51722791286322,29.89026072272862,40,2,4,2
28.276648685057555,29.828105090892077,45,2,4,0.1
28.24034626608329,29.82171822832021,45,2,4,0.5
28.404230552653292,29.92763947453099,45,2,4,1
28.375696939506277,29.974330574816392,45,2,4,1.5
28.595967159562356,30.104385091533015,45,2,4,2
28.21668903265794,29.718003534866128,50,2,4,0.1
28.341882657151217,29.891721530050372,50,2,4,0.5
28.310524206217416,29.825412777870856,50,2,4,1
28.44738297077953,29.96955101452525,50,2,4,1.5
28.443140003879595,29.86052946775661,50,2,4,2
31.390535868846595,32.065710716947166,15,4,4,0.1
31.424343370204706,32.012174739728,15,4,4,0.5
31.41349976714615,31.99263403599746,15,4,4,1
31.405270621786993,31.950388390841237,15,4,4,1.5
31.419495387959056,31.936710653611293,15,4,4,2
31.334980255816493,31.85451580093863,20,4,4,0.1
31.399060098050594,31.9732797534968,20,4,4,0.5
31.473048579127823,32.06038739128293,20,4,4,1
31.41059707416553,32.04726820579386,20,4,4,1.5
31.475008021445085,32.0131305652461,20,4,4,2
31.309048054005437,31.937846843412483,25,4,4,0.1
31.26155821378977,31.85326880058332,25,4,4,0.5
31.28712064006333,31.956910545381497,25,4,4,1
31.343225077763353,32.01361994544316,25,4,4,1.5
31.498035576059255,31.974199531131127,25,4,4,2
31.381990114637297,31.950774549983198,30,4,4,0.1
31.392161543531067,32.015118226652554,30,4,4,0.5
31.30294441358511,31.955874930994437,30,4,4,1
31.47427782138138,32.048489963420046,30,4,4,1.5
31.40163577340294,31.922468022457608,30,4,4,2
31.410377365053545,31.989303466587177,35,4,4,0.1
31.563434752164486,32.1191874916256,35,4,4,0.5
31.497750836607693,32.119305541026016,35,4,4,1
31.500276899780324,32.149058040522874,35,4,4,1.5
31.36372152570524,32.01665547798777,35,4,4,2
31.339167250801797,31.953828786723708,40,4,4,0.1
31.363797314168888,32.061503718239656,40,4,4,0.5
31.474692558879994,32.09238825896204,40,4,4,1
31.35404643936567,31.92480976022465,40,4,4,1.5
31.431337968866732,32.00893718269133,40,4,4,2
31.365920757108334,32.022010671951186,45,4,4,0.1
31.38140951798985,31.868243173417437,45,4,4,0.5
31.48027622466355,32.00579802631457,45,4,4,1
31.449116144751866,31.96078684645078,45,4,4,1.5
31.38299708056808,31.990498323041635,45,4,4,2
31.414876634686387,31.99085475156227,50,4,4,0.1
31.40531260735707,31.94218745888953,50,4,4,0.5
31.39047967926811,31.978073613814882,50,4,4,1
31.385476292263974,31.98930333652958,50,4,4,1.5
31.49166749014528,31.99156941934939,50,4,4,2
33.136637885207136,33.176765012776976,15,6,4,0.1
33.06330944650747,33.1728380686625,15,6,4,0.5
33.05585408703265,33.1155998196485,15,6,4,1
33.06871008619105,33.115595445371916,15,6,4,1.5
33.00430595916866,33.03195216284198,15,6,4,2
33.08593378754661,33.11920408325719,20,6,4,0.1
33.10526229784509,33.14120843793374,20,6,4,0.5
33.02245796035025,33.106123771631154,20,6,4,1
33.053514512159666,33.207510243707574,20,6,4,1.5
33.073769567556226,33.220146310949744,20,6,4,2
32.99984888888286,33.135586227727615,25,6,4,0.1
33.07997641920769,33.12005288822083,25,6,4,0.5
33.05279583420983,33.11594939548046,25,6,4,1
33.13941125372991,33.21648737023805,25,6,4,1.5
32.98770378716755,33.111387733077805,25,6,4,2
33.0163099143199,33.11854131848341,30,6,4,0.1
33.044191809301715,33.17727413427782,30,6,4,0.5
33.09347921898145,33.21741083535233,30,6,4,1
33.08827755528213,33.274979215382345,30,6,4,1.5
33.11750324832229,33.250460849963034,30,6,4,2
33.095197345358635,33.147333635934714,35,6,4,0.1
33.024535743809125,33.107305534097165,35,6,4,0.5
33.12428827151475,33.244934076824535,35,6,4,1
33.193651099268926,33.29238202455996,35,6,4,1.5
33.01576057175742,33.11982787965435,35,6,4,2
33.073199821109085,33.13192223341095,40,6,4,0.1
33.122249073644475,33.223666435603604,40,6,4,0.5
32.98949286421116,33.18912815496443,40,6,4,1
33.1085647704144,33.13005374884206,40,6,4,1.5
33.024953634339724,33.116221292756556,40,6,4,2
33.02759478115891,33.06587215823811,45,6,4,0.1
33.20510261981878,33.343945879730285,45,6,4,0.5
33.15012229356243,33.24010919481524,45,6,4,1
33.11586849713652,33.27236310221598,45,6,4,1.5
33.02165147281734,33.05946197364946,45,6,4,2
32.98659638230873,33.122054943980196,50,6,4,0.1
33.068861375335025,33.15336060654656,50,6,4,0.5
33.132064640920454,33.229512283434644,50,6,4,1
33.120461393380545,33.17859040079741,50,6,4,1.5
33.01847781662931,33.112213347505715,50,6,4,2
33.87938927769909,33.65111435186662,15,8,4,0.1
33.9895561683034,33.83480319180245,15,8,4,0.5
33.99885954781607,33.81091956906054,15,8,4,1
33.96421112128087,33.79467309594574,15,8,4,1.5
33.94027736425516,33.65549324018314,15,8,4,2
33.968887899175016,33.72879594083243,20,8,4,0.1
33.85302061632911,33.73208004735363,20,8,4,0.5
33.999848721939564,33.89537248123942,20,8,4,1
33.981483466311225,33.79275786883672,20,8,4,1.5
34.010783252566284,33.8082091178072,20,8,4,2
33.93084494437384,33.76534235743007,25,8,4,0.1
33.986668038266245,33.77881856356893,25,8,4,0.5
33.99981503881937,33.83088154228473,25,8,4,1
33.9269055856266,33.75668973120041,25,8,4,1.5
33.91691721688058,33.73195314841176,25,8,4,2
33.913398838499866,33.7578632380131,30,8,4,0.1
34.06701688302704,33.910539982043716,30,8,4,0.5
33.98758470803059,33.857974347385095,30,8,4,1
33.93185352870144,33.774602389065116,30,8,4,1.5
34.04819112464931,33.83728838673992,30,8,4,2
33.98728292637568,33.8137758852499,35,8,4,0.1
33.98581016605983,33.80805641110345,35,8,4,0.5
33.91696956206776,33.67133781351254,35,8,4,1
33.95127931642411,33.73463442806022,35,8,4,1.5
33.949582006922675,33.78514980612752,35,8,4,2
33.90918680134747,33.7394309525413,40,8,4,0.1
33.96351476244729,33.752203474174244,40,8,4,0.5
33.95424471587452,33.75021687760319,40,8,4,1
33.85331858529519,33.750628735988535,40,8,4,1.5
34.01167256347385,33.82972392098323,40,8,4,2
33.90721003920168,33.73939481407629,45,8,4,0.1
33.92496311719962,33.76392851972407,45,8,4,0.5
33.989713383334816,33.80993911100004,45,8,4,1
33.90659661931831,33.76248687793983,45,8,4,1.5
33.97143614314408,33.77558076913128,45,8,4,2
33.97958633537727,33.77497559072577,50,8,4,0.1
34.050005635917174,33.83360898583671,50,8,4,0.5
33.999224202779544,33.79918851438804,50,8,4,1
33.93729641643444,33.83550640684243,50,8,4,1.5
33.919552400406445,33.742853029858885,50,8,4,2
34.59622598552313,34.19681184249573,15,10,4,0.1
34.63814104489628,34.22967421046912,15,10,4,0.5
34.58820278720037,34.20713984862691,15,10,4,1
34.668557801966244,34.17516305710418,15,10,4,1.5
34.53769249547545,34.237319465036684,15,10,4,2
34.53697357654143,34.20651507424928,20,10,4,0.1
34.46132809002204,34.13449391862644,20,10,4,0.5
34.585790043145444,34.23728820540227,20,10,4,1
34.53490722695787,34.15204992389574,20,10,4,1.5
34.49641529112173,34.11436818081226,20,10,4,2
34.607590997186264,34.2488075799375,25,10,4,0.1
34.64247113672725,34.23510331019586,25,10,4,0.5
34.62471911200135,34.31902342041185,25,10,4,1
34.564418786827204,34.185639139241935,25,10,4,1.5
34.56200540952114,34.17621927737288,25,10,4,2
34.60163109839782,34.215992119383934,30,10,4,0.1
34.4585166343752,34.11805945976328,30,10,4,0.5
34.61239421210782,34.274654841254566,30,10,4,1
34.50033844335501,34.108585549685756,30,10,4,1.5
34.636093277130165,34.27594375329615,30,10,4,2
34.55580030796562,34.20518405512623,35,10,4,0.1
34.5871655728539,34.28098102070654,35,10,4,0.5
34.63001324623709,34.262243271323584,35,10,4,1
34.62390783341464,34.231519151978965,35,10,4,1.5
34.48761841242424,34.07277382265751,35,10,4,2
34.43065366395604,34.13371730966552,40,10,4,0.1
34.48220546988861,34.1354894201928,40,10,4,0.5
34.50148242943657,34.11398757521496,40,10,4,1
34.55551126454537,34.16976581407327,40,10,4,1.5
34.55243700760712,34.21871513968647,40,10,4,2
34.619943016052616,34.26503355131573,45,10,4,0.1
34.55793489775441,34.176969826801184,45,10,4,0.5
34.517191229095225,34.20673896117343,45,10,4,1
34.562399790580734,34.17534025704322,45,10,4,1.5
34.60094756925029,34.18640708993731,45,10,4,2
34.503540979665644,34.11554132617384,50,10,4,0.1
34.57368732756242,34.226626246836204,50,10,4,0.5
34.55417652352927,34.22925903286629,50,10,4,1
34.4942264062048,34.17569474407895,50,10,4,1.5
34.58651568966453,34.21055810492854,50,10,4,2
27.117161682053965,29.090025921350996,15,1,5,0.1
27.013109462259244,29.054966528684798,15,1,5,0.5
27.022656919081193,29.109659179905606,15,1,5,1
27.11738964713144,29.003527403611184,15,1,5,1.5
27.302885707775694,29.2358412847439,15,1,5,2
27.184806534043634,29.09814883533824,20,1,5,0.1
27.003564351450866,29.005496334302247,20,1,5,0.5
27.043940378699766,29.120615274478105,20,1,5,1
27.157479215389845,29.06945903417208,20,1,5,1.5
27.15220204971674,29.13602093360766,20,1,5,2
27.07749526123364,29.082262521730442,25,1,5,0.1
26.951419904320677,28.9706589484604,25,1,5,0.5
27.06992399829599,29.106958449540087,25,1,5,1
27.13729433594437,29.2153922557798,25,1,5,1.5
27.236275392353647,29.211429792688662,25,1,5,2
27.10032363073388,29.08147846535086,30,1,5,0.1
27.19058625970561,29.28620165388244,30,1,5,0.5
26.990525678530638,28.978537218496008,30,1,5,1
27.043613035382847,29.12326784508819,30,1,5,1.5
27.256318861758846,29.313582086845415,30,1,5,2
27.062785336508615,29.22357344338446,35,1,5,0.1
27.09392969016887,29.168201582563377,35,1,5,0.5
27.24335930345525,29.348053801487943,35,1,5,1
27.07435751913142,29.055047024697686,35,1,5,1.5
27.230212107706013,29.223595564947384,35,1,5,2
27.046962681160284,29.014413214146458,40,1,5,0.1
27.061547041386277,28.969446928953158,40,1,5,0.5
27.012837739438904,29.043187203157533,40,1,5,1
26.987278650423086,28.992818669372006,40,1,5,1.5
27.109140745258266,28.92144202623019,40,1,5,2
27.06729939518063,29.13361600673565,45,1,5,0.1
27.03133260831898,29.216019820534832,45,1,5,0.5
27.11273820449064,29.20682869258079,45,1,5,1
27.09844027514417,29.033429092132295,45,1,5,1.5
27.282135102014667,29.213338288701397,45,1,5,2
27.045233466008526,29.125871298888928,50,1,5,0.1
27.009385010788215,28.94039507081275,50,1,5,0.5
27.048558657533917,28.98810077558305,50,1,5,1
27.12567420734696,29.210436960598848,50,1,5,1.5
27.212260876370085,29.205096842189782,50,1,5,2
27.637779006227607,29.36075952356165,15,2,5,0.1
27.662530661799703,29.278724739304227,15,2,5,0.5
27.712687052385636,29.37760261260716,15,2,5,1
27.721835618659945,29.24380350778976,15,2,5,1.5
27.775478594417567,29.373542597423288,15,2,5,2
27.606520693435122,29.33404718544952,20,2,5,0.1
27.557139545225827,29.180336182022206,20,2,5,0.5
27.66648395450728,29.349624500912178,20,2,5,1
27.853004533969518,29.525722920314017,20,2,5,1.5
27.894261603601198,29.529766515538935,20,2,5,2
27.566128131359555,29.210230964926147,25,2,5,0.1
27.60834629535108,29.251537328113198,25,2,5,0.5
27.69408374189931,29.237206459317566,25,2,5,1
27.82599083777797,29.417263018137287,25,2,5,1.5
27.83077847911283,29.360232039514035,25,2,5,2
27.60471143622751,29.307698093360084,30,2,5,0.1
27.730469567344553,29.42508285714654,30,2,5,0.5
27.691302672188698,29.31294496067398,30,2,5,1
27.781260287449363,29.344293799490618,30,2,5,1.5
27.921367234809303,29.601573331229694,30,2,5,2
27.665918722288605,29.511985506366653,35,2,5,0.1
27.587450725932694,29.21097925871646,35,2,5,0.5
27.689468707741153,29.38589412777612,35,2,5,1
27.766131624253305,29.36282879177324,35,2,5,1.5
27.841236003823038,29.53063905972737,35,2,5,2
27.6418257048302,29.330931080822772,40,2,5,0.1
27.62890395697465,29.360139234454373,40,2,5,0.5
27.625259063532393,29.310126136951503,40,2,5,1
27.815583589729187,29.434737794283272,40,2,5,1.5
27.850476316369978,29.429843515021542,40,2,5,2
27.70531709546022,29.31702376021339,45,2,5,0.1
27.725862983589774,29.531295207053866,45,2,5,0.5
27.72124976619411,29.3935079318396,45,2,5,1
27.688590274490608,29.44081790494635,45,2,5,1.5
27.85805696630317,29.330519042272304,45,2,5,2
27.61683982671259,29.321314266032353,50,2,5,0.1
27.562970628052533,29.38233444171348,50,2,5,0.5
27.63713547942595,29.157698900471193,50,2,5,1
27.804152486520163,29.32541037043306,50,2,5,1.5
27.959731406658644,29.65144524928766,50,2,5,2
30.807281624373104,31.617330338708296,15,4,5,0.1
30.69234819591837,31.44823163041439,15,4,5,0.5
30.684408395299577,31.546140398712645,15,4,5,1
30.820548886868252,31.606871474781098,15,4,5,1.5
30.701785427593425,31.54856542633164,15,4,5,2
30.713810128036965,31.554002831881764,20,4,5,0.1
30.707196154056337,31.514671771673658,20,4,5,0.5
30.879785989409054,31.657035977127947,20,4,5,1
30.831939397048963,31.619565566934895,20,4,5,1.5
30.751545187410823,31.5730062467777,20,4,5,2
30.827411374764512,31.680059366814113,25,4,5,0.1
30.745675356583686,31.6581814586489,25,4,5,0.5
30.790021638933016,31.6309494827264,25,4,5,1
30.735471818752654,31.59813908391606,25,4,5,1.5
30.780382472763364,31.55332267567117,25,4,5,2
30.748225095820416,31.66618536310245,30,4,5,0.1
30.69545687086633,31.571138662038557,30,4,5,0.5
30.802293183012846,31.672960058031002,30,4,5,1
30.794931080369313,31.6093651690837,30,4,5,1.5
30.848882887013158,31.61169458276758,30,4,5,2
30.724178692505667,31.46088516553419,35,4,5,0.1
30.732483673304642,31.500874464246614,35,4,5,0.5
30.67725135606664,31.439395941157755,35,4,5,1
30.82503165841826,31.608641827875783,35,4,5,1.5
30.751582920490613,31.637154729762123,35,4,5,2
30.672009575704326,31.52172299203839,40,4,5,0.1
30.724798073254455,31.519239057139355,40,4,5,0.5
30.643221483115585,31.47830036324803,40,4,5,1
30.746788238392817,31.57120200896738,40,4,5,1.5
30.734315017802306,31.56048985887716,40,4,5,2
30.7308488903106,31.479006589368616,45,4,5,0.1
30.73835509480326,31.57372441743524,45,4,5,0.5
30.672835146855853,31.41371605336363,45,4,5,1
30.683135889086536,31.484132185024432,45,4,5,1.5
30.828162138883197,31.60688316231071,45,4,5,2
30.833201162135776,31.771430851877785,50,4,5,0.1
30.83153448618723,31.629985150837562,50,4,5,0.5
30.659674569973184,31.400107477620104,50,4,5,1
30.806647100416697,31.63759425506395,50,4,5,1.5
30.728077165295463,31.48074280753446,50,4,5,2
32.499469327096115,32.7272226064865,15,6,5,0.1
32.44181496983203,32.70275442811431,15,6,5,0.5
32.54191533134742,32.818977135956956,15,6,5,1
32.55987725039684,32.78826252559305,15,6,5,1.5
32.558654831568724,32.79888693750515,15,6,5,2
32.38872555195908,32.67725727166405,20,6,5,0.1
32.532122975059906,32.83857249408895,20,6,5,0.5
32.49699570977023,32.87460974016557,20,6,5,1
32.550246844489116,32.94942884197976,20,6,5,1.5
32.49409031086802,32.84580473267017,20,6,5,2
32.529754296861455,32.86932067621961,25,6,5,0.1
32.44812687416881,32.717409224305335,25,6,5,0.5
32.50029564972077,32.773584915683124,25,6,5,1
32.564294040702805,32.83569428449335,25,6,5,1.5
32.57530028956473,32.80089542550375,25,6,5,2
32.553638557702016,32.89152772817873,30,6,5,0.1
32.54485155218956,32.871065320209105,30,6,5,0.5
32.48040562631538,32.77491324282381,30,6,5,1
32.43627959396053,32.81421469359138,30,6,5,1.5
32.45872622664518,32.812605053549404,30,6,5,2
32.478436480878756,32.74547607150156,35,6,5,0.1
32.53232283359816,32.83318349027459,35,6,5,0.5
32.58397616003768,32.872633572761465,35,6,5,1
