TrainMAE,TestMAE,Gamma,LearningRate,MaxDepth,RegAlpha
2.424326200089119,15.72317823058083,4.5,0.005,14,0.5
2.5995312900322594,15.5035458391621,4.5,0.005,14,1
2.5464847013902716,15.491998153073448,4.5,0.005,14,1.5
2.6668308459371173,15.55475275857108,4.5,0.005,14,2
2.2771542475928017,15.508874725727807,4.5,0.005,16,0.1
2.4110568320588235,15.567541668812433,4.5,0.005,16,0.5
2.49382031565585,15.5898462221736,4.5,0.005,16,1
2.5408860689458033,15.501474353529158,4.5,0.005,16,1.5
2.5569495378859286,15.643476124320712,4.5,0.005,16,2
2.268715352039357,15.679909467697144,4.5,0.005,18,0.1
2.3266478645312674,15.884365635258812,4.5,0.005,18,0.5
2.3731562190000695,15.787422367504664,4.5,0.005,18,1
2.4544297953133327,15.884200240884509,4.5,0.005,18,1.5
2.5132747617805795,15.860168875682922,4.5,0.005,18,2
2.189027800670307,16.33199141990571,4.5,0.005,20,0.1
2.2730027176478935,16.021290631521317,4.5,0.005,20,0.5
2.3133917203335606,16.430918125879195,4.5,0.005,20,1
2.411407131501929,16.122195618493215,4.5,0.005,20,1.5
2.452437665058862,16.335070573148272,4.5,0.005,20,2
2.417938036246756,15.797984910153207,4.5,0.01,12,0.1
2.48875473225029,15.6032347040517,4.5,0.01,12,0.5
2.533042499382288,15.700643501466228,4.5,0.01,12,1
2.6418771085678965,15.572735132206054,4.5,0.01,12,1.5
2.8786442924122455,15.696909696573304,4.5,0.01,12,2
2.3238268067784116,15.470329329371452,4.5,0.01,14,0.1
2.48511468348819,15.673490277358464,4.5,0.01,14,0.5
2.491479336400639,15.596989207324528,4.5,0.01,14,1
2.6095920956598597,15.41805857845715,4.5,0.01,14,1.5
2.6485960511128357,15.726106002217247,4.5,0.01,14,2
2.359335423267978,15.671906486863183,4.5,0.01,16,0.1
2.5495655432609854,15.593346158663431,4.5,0.01,16,0.5
2.452180688062802,15.647468359697433,4.5,0.01,16,1
2.5046021208778164,15.587477422895885,4.5,0.01,16,1.5
2.638233185441211,15.786995876403083,4.5,0.01,16,2
2.236687177613957,15.70298247110276,4.5,0.01,18,0.1
2.3296402745442437,15.85434101309095,4.5,0.01,18,0.5
2.387892477269178,15.839300047783624,4.5,0.01,18,1
2.437934237198373,15.916259112812224,4.5,0.01,18,1.5
2.4857004720455214,15.906341163885026,4.5,0.01,18,2
2.2123880080494844,16.068916530836198,4.5,0.01,20,0.1
2.263077236500448,16.171984397229693,4.5,0.01,20,0.5
2.303727078262313,16.107315767379035,4.5,0.01,20,1
2.369720151998518,16.216795807793027,4.5,0.01,20,1.5
2.4276523884663948,16.121681119714463,4.5,0.01,20,2
2.3527031441216213,15.288422594467798,4.5,0.05,12,0.1
2.4394864233761053,15.62778994423293,4.5,0.05,12,0.5
2.565272330360332,15.388315065985633,4.5,0.05,12,1
2.6554272963296226,15.479625303475629,4.5,0.05,12,1.5
2.717649242604694,15.575300416243929,4.5,0.05,12,2
2.3538681261170926,15.392094670307069,4.5,0.05,14,0.1
2.5101192235695953,15.939588746854238,4.5,0.05,14,0.5
2.527935196423255,15.768845721369697,4.5,0.05,14,1
2.5880673567203316,15.755347649256388,4.5,0.05,14,1.5
2.662332710031455,15.756883172761826,4.5,0.05,14,2
2.269005945553664,15.515396907216026,4.5,0.05,16,0.1
2.3117538585271746,15.515555063883463,4.5,0.05,16,0.5
2.386877371435035,15.627294228190468,4.5,0.05,16,1
2.448998020525109,15.613143918060121,4.5,0.05,16,1.5
2.519673918323938,15.686293942587715,4.5,0.05,16,2
2.223380791401387,15.724380345571609,4.5,0.05,18,0.1
2.3165901779000317,15.668384969234467,4.5,0.05,18,0.5
2.358191038782539,15.555392770540147,4.5,0.05,18,1
2.429631482664844,15.679770608743032,4.5,0.05,18,1.5
2.4830495186784667,15.510734884511857,4.5,0.05,18,2
2.2275972197108462,15.702484860306694,4.5,0.05,20,0.1
2.263935311860968,16.077790986923944,4.5,0.05,20,0.5
2.2602744363209175,16.41825436978113,4.5,0.05,20,1
2.4063985311395863,15.837676269667488,4.5,0.05,20,1.5
2.4193081947280533,16.14433052993956,4.5,0.05,20,2
2.3270807752599225,15.323372345595132,4.5,0.1,12,0.1
2.438950767276415,15.15473877906888,4.5,0.1,12,0.5
2.5890146279560655,16.067319103649684,4.5,0.1,12,1
2.600112061144551,15.582369238138199,4.5,0.1,12,1.5
2.7423804135979415,15.442816676838058,4.5,0.1,12,2
2.2941425582462553,15.706053553592591,4.5,0.1,14,0.1
2.477210347710097,15.821578942594074,4.5,0.1,14,0.5
2.448518999743537,15.469841142495474,4.5,0.1,14,1
2.532583939665625,15.630296020280747,4.5,0.1,14,1.5
2.6978572091845683,15.905553000313896,4.5,0.1,14,2
2.245575169283509,15.88397767572176,4.5,0.1,16,0.1
2.4073752905668147,15.672022862093788,4.5,0.1,16,0.5
2.4336715511719134,15.654394916125707,4.5,0.1,16,1
2.4290926578042384,15.868244290351868,4.5,0.1,16,1.5
2.490854515011504,15.914726157983145,4.5,0.1,16,2
2.2424794090784435,15.756582935651144,4.5,0.1,18,0.1
2.248507500572285,15.57875432854607,4.5,0.1,18,0.5
2.326286864957599,15.84524192696526,4.5,0.1,18,1
2.4140139486010015,15.500953379131499,4.5,0.1,18,1.5
2.488622103830492,16.13354947737285,4.5,0.1,18,2
2.151170840398746,15.95933557833944,4.5,0.1,20,0.1
2.230916849571573,15.89881667352858,4.5,0.1,20,0.5
2.328482407249988,16.239891588687897,4.5,0.1,20,1
2.3460510265939996,15.618680911404747,4.5,0.1,20,1.5
2.42529280479022,15.79458315031869,4.5,0.1,20,2
2.266688064007102,16.651731930318334,4.5,0.5,12,0.1
2.2688107979410455,16.592169848226366,4.5,0.5,12,0.5
2.3621603864725955,16.56725747954278,4.5,0.5,12,1
2.490345927443038,16.40998596520651,4.5,0.5,12,1.5
2.3798175700455433,16.54505187556857,4.5,0.5,12,2
2.1685055989446953,16.602765108148258,4.5,0.5,14,0.1
2.1945507511355524,17.51906089271818,4.5,0.5,14,0.5
2.2619445263775364,17.403902976285842,4.5,0.5,14,1
2.3933411290718305,17.119375400599978,4.5,0.5,14,1.5
2.4283520902118223,17.81320116207713,4.5,0.5,14,2
2.118769247637186,18.48616100776763,4.5,0.5,16,0.1
2.1808817599724772,18.287777682145435,4.5,0.5,16,0.5
2.2511820036028714,17.770143341450463,4.5,0.5,16,1
2.3861036776994933,17.160541270460403,4.5,0.5,16,1.5
2.4483731718093438,16.908473996889022,4.5,0.5,16,2
2.125994834238046,17.80316080507778,4.5,0.5,18,0.1
2.2501517051652655,16.771468977133434,4.5,0.5,18,0.5
2.249578012652954,17.17129423504784,4.5,0.5,18,1
2.2502920895846232,17.383929144768487,4.5,0.5,18,1.5
2.3656789246167045,17.26130309842882,4.5,0.5,18,2
2.1189841482040133,18.18787498985018,4.5,0.5,20,0.1
2.139734544964619,17.61868158976237,4.5,0.5,20,0.5
2.209347746161632,17.37376783291499,4.5,0.5,20,1
2.2794090281274917,17.42608100459689,4.5,0.5,20,1.5
2.3725265438749714,17.34802878470648,4.5,0.5,20,2
5.766969751233684,15.989294533218656,5,0.001,12,0.1
5.852058737811982,15.971647674129123,5,0.001,12,0.5
5.9608466973690835,15.985930488223122,5,0.001,12,1
5.9464718598547295,16.12413437593551,5,0.001,12,1.5
5.927054227714659,16.07645713999158,5,0.001,12,2
4.38142415125914,15.774302740891775,5,0.001,14,0.1
4.540758777742757,15.815206310578755,5,0.001,14,0.5
4.6320118598256075,15.953148194721766,5,0.001,14,1
4.671060096703618,15.920906024319786,5,0.001,14,1.5
4.64929747506271,15.964275172778539,5,0.001,14,2
3.1217708197803278,15.75558208993503,5,0.001,16,0.1
3.1345769643282164,15.684999843438467,5,0.001,16,0.5
3.221202371373663,15.756781646183558,5,0.001,16,1
3.1958657320114843,15.825450074105035,5,0.001,16,1.5
3.3008671589078213,15.87240006810143,5,0.001,16,2
2.446615192290987,15.898167593138558,5,0.001,18,0.1
2.486611978614117,15.749051925681886,5,0.001,18,0.5
2.598075012052598,15.904155699979691,5,0.001,18,1
2.5802852240019916,15.817115928445544,5,0.001,18,1.5
2.7111255910745053,15.81902832928158,5,0.001,18,2
2.3291010348954786,16.01552919830595,5,0.001,20,0.1
2.37952286612975,16.359167280651274,5,0.001,20,0.5
2.4280173915167085,16.226731598377228,5,0.001,20,1
2.5439007682128407,16.13821092106047,5,0.001,20,1.5
2.555878069122507,16.318897871744063,5,0.001,20,2
2.5655326738906585,15.622040706731024,5,0.005,12,0.1
2.648088783683837,15.57551817312127,5,0.005,12,0.5
2.683031866665769,15.72216957594667,5,0.005,12,1
2.749758570978945,15.38776338455223,5,0.005,12,1.5
2.7453171176489217,15.630581871384667,5,0.005,12,2
2.4888722897829445,15.435089937278203,5,0.005,14,0.1
2.524223876049591,15.716869782833825,5,0.005,14,0.5
2.611025897486353,15.745686760970525,5,0.005,14,1
2.6479385682586365,15.531202713648478,5,0.005,14,1.5
2.7479836570978415,15.66322952792758,5,0.005,14,2
2.3549344330305306,15.386984984079996,5,0.005,16,0.1
2.382327154858506,15.67421252812658,5,0.005,16,0.5
2.522386171840343,15.684979926972161,5,0.005,16,1
2.5883182252117765,15.66951865241641,5,0.005,16,1.5
2.6226635054458955,15.68538574945359,5,0.005,16,2
2.317494749270779,15.926006246180762,5,0.005,18,0.1
2.4172034306230357,15.694296249321528,5,0.005,18,0.5
2.406657200506433,15.756100319680714,5,0.005,18,1
2.4763406051320858,15.823750606604985,5,0.005,18,1.5
2.5451800250355254,15.763574463980538,5,0.005,18,2
2.2520404600319925,16.110065037295932,5,0.005,20,0.1
2.3099899630441274,16.1758565732411,5,0.005,20,0.5
2.3877981713141554,16.351262120973495,5,0.005,20,1
2.457748469118064,15.985081888380504,5,0.005,20,1.5
2.5134612242882186,16.19634117398943,5,0.005,20,2
2.62033994697998,15.76505781568232,5,0.01,12,0.1
2.523153356886562,15.729434229433537,5,0.01,12,0.5
2.6699754961156192,15.56046941007177,5,0.01,12,1
2.896626948432842,15.672154414511862,5,0.01,12,1.5
2.790382092182067,15.865939810162498,5,0.01,12,2
2.367371672460835,15.757487495740255,5,0.01,14,0.1
2.706680083500474,15.663867872385751,5,0.01,14,0.5
2.572932658260678,15.597475903374809,5,0.01,14,1
2.6034376794231426,15.317111750443777,5,0.01,14,1.5
2.807314367825802,15.397509205909003,5,0.01,14,2
2.3687734621431047,15.584016849597296,5,0.01,16,0.1
2.513362583051094,15.538766179765974,5,0.01,16,0.5
2.5375477592025018,15.638285154388065,5,0.01,16,1
2.593236379192204,15.522311202117375,5,0.01,16,1.5
2.6133799690804147,15.759673220770699,5,0.01,16,2
2.2791748563323235,15.69930670942579,5,0.01,18,0.1
2.359691586028138,15.808732994965144,5,0.01,18,0.5
2.433214959285989,15.79219704298746,5,0.01,18,1
2.469410194583496,15.80380266904831,5,0.01,18,1.5
2.573561565858458,15.919599547272636,5,0.01,18,2
2.2267040427926963,15.941170042469388,5,0.01,20,0.1
2.2868040721123153,16.154166213103704,5,0.01,20,0.5
2.4163519909955977,15.978646230129968,5,0.01,20,1
2.427215321833654,16.289327476705825,5,0.01,20,1.5
2.50557724772693,16.088407039642334,5,0.01,20,2
2.3880831003189087,15.606505082476707,5,0.05,12,0.1
2.455847235758849,15.462175198608922,5,0.05,12,0.5
2.584611710877825,15.448776546688308,5,0.05,12,1
2.667540040740706,15.657608297609148,5,0.05,12,1.5
2.7296383876028374,15.408341867583138,5,0.05,12,2
2.433573692002883,15.595630303734826,5,0.05,14,0.1
2.4877235672576696,15.541594547884804,5,0.05,14,0.5
2.4750664077471987,15.755253225564957,5,0.05,14,1
2.727396211162852,15.981522310347785,5,0.05,14,1.5
2.6791691515598637,15.678394837038857,5,0.05,14,2
2.3166187116651002,15.486547508410045,5,0.05,16,0.1
2.401227523225088,15.665883319718498,5,0.05,16,0.5
2.443907421344713,15.568592378071376,5,0.05,16,1
2.503033427660648,15.887309962794895,5,0.05,16,1.5
2.573189358982002,15.895450975213732,5,0.05,16,2
2.259896488721188,15.780014811527161,5,0.05,18,0.1
2.370875438054403,15.88884502791223,5,0.05,18,0.5
2.420639246044099,15.806938148680187,5,0.05,18,1
2.455024011754338,15.63295309600376,5,0.05,18,1.5
2.4947371064175066,15.603251743884314,5,0.05,18,2
2.1968051912155313,15.747702138764518,5,0.05,20,0.1
2.3349632996239245,16.126398875599815,5,0.05,20,0.5
2.35856148472093,16.300745708601816,5,0.05,20,1
2.4592859711180726,16.31885400272551,5,0.05,20,1.5
2.4647746696582478,16.398055269604637,5,0.05,20,2
2.4393028915868573,15.033243509985152,5,0.1,12,0.1
2.4985410618105144,15.368920922634148,5,0.1,12,0.5
2.535969441997516,15.85754510192644,5,0.1,12,1
2.566833728620808,15.69935693769228,5,0.1,12,1.5
2.639221106292572,15.556471281108402,5,0.1,12,2
2.5333235896849606,15.698254846036434,5,0.1,14,0.1
2.5024568343889575,15.76932827915464,5,0.1,14,0.5
2.4105014387365395,15.477565600758506,5,0.1,14,1
2.598661001548406,15.374225914478302,5,0.1,14,1.5
2.5840119079585833,15.686251663026356,5,0.1,14,2
2.2951231930408817,16.005706419547398,5,0.1,16,0.1
2.3575497574861366,15.950081317197709,5,0.1,16,0.5
2.403501362203925,15.777447967302232,5,0.1,16,1
2.4910216105849208,15.708745033968063,5,0.1,16,1.5
2.6451067913217874,15.772412677605947,5,0.1,16,2
2.2411174358002897,15.578488520213536,5,0.1,18,0.1
2.2780592714825136,15.835992952187857,5,0.1,18,0.5
2.3518201841039486,15.895732726369586,5,0.1,18,1
2.436710738734617,15.64780034337725,5,0.1,18,1.5
2.499630117767366,15.966455326193856,5,0.1,18,2
2.2015371959417527,15.798799903619857,5,0.1,20,0.1
2.295101045434031,15.826439108167376,5,0.1,20,0.5
2.3579588086823184,16.038329033624557,5,0.1,20,1
2.431732669112309,15.849554711864108,5,0.1,20,1.5
2.4324322599216464,15.921656330426535,5,0.1,20,2
2.2421327067850516,16.77611372655346,5,0.5,12,0.1
2.324262402411139,16.75913366817293,5,0.5,12,0.5
2.32355445266146,16.572641091687338,5,0.5,12,1
2.422755241644746,16.313481259913672,5,0.5,12,1.5
2.5474258286469116,16.345241386265982,5,0.5,12,2
2.1481740055400116,16.527722691851004,5,0.5,14,0.1
2.23844804272416,17.310786184810457,5,0.5,14,0.5
2.3313424569700545,17.126653285253617,5,0.5,14,1
2.38372902188266,17.284674218722753,5,0.5,14,1.5
2.4235736594215176,17.12620609005292,5,0.5,14,2
2.1069129919780165,18.167983128910972,5,0.5,16,0.1
2.3351022788528137,17.866459670520964,5,0.5,16,0.5
2.320342583485833,17.726837016287305,5,0.5,16,1
2.4096565768044327,17.337649984019144,5,0.5,16,1.5
2.454860401705111,16.995665405477798,5,0.5,16,2
2.1849064508885867,17.065151137965067,5,0.5,18,0.1
2.2179252075973497,16.73947014695122,5,0.5,18,0.5
2.307018216601431,16.937615542184737,5,0.5,18,1
2.3987083507762472,17.408910830815632,5,0.5,18,1.5
2.4301497432335695,16.957668182395754,5,0.5,18,2
2.12958554840489,18.173978723230817,5,0.5,20,0.1
2.1643427147850254,17.606707402638026,5,0.5,20,0.5
2.264095177535128,17.686755481220427,5,0.5,20,1
2.3168241012484994,17.247660605680373,5,0.5,20,1.5
2.4044855114789416,17.55207618077596,5,0.5,20,2
5.749396302847957,16.0433031895331,5.5,0.001,12,0.1
5.792531663812423,15.97445199745042,5.5,0.001,12,0.5
5.842297306822928,15.931143557741528,5.5,0.001,12,1
5.961082277739211,16.151426563660305,5.5,0.001,12,1.5
5.818967052564009,16.116685668627422,5.5,0.001,12,2
4.451357154063998,15.881037604241143,5.5,0.001,14,0.1
4.51056059828316,15.67248214142663,5.5,0.001,14,0.5
4.607984674716472,15.852766451381502,5.5,0.001,14,1
4.658476286882106,15.945823733295713,5.5,0.001,14,1.5
4.63482018274213,15.910146066120692,5.5,0.001,14,2
3.1266043276440834,15.739693681399027,5.5,0.001,16,0.1
3.1374486385209077,15.793097217877706,5.5,0.001,16,0.5
3.2790202624414246,15.892463882764181,5.5,0.001,16,1
3.1957409242726276,15.771528859933218,5.5,0.001,16,1.5
3.2460898638523714,15.82409550746282,5.5,0.001,16,2
2.4979090500078494,15.978482833930425,5.5,0.001,18,0.1
2.5597411856666348,15.775101057120732,5.5,0.001,18,0.5
2.619435755236292,15.876124682880583,5.5,0.001,18,1
2.694390723131182,16.05580919129508,5.5,0.001,18,1.5
2.752730098432547,15.700785049370356,5.5,0.001,18,2
2.3765994697715205,16.132524183818273,5.5,0.001,20,0.1
2.3910945292903047,16.271665505000524,5.5,0.001,20,0.5
2.492100394361277,16.222454422996158,5.5,0.001,20,1
2.539347619413703,16.243177132947103,5.5,0.001,20,1.5
2.5948570138147073,16.443192320210592,5.5,0.001,20,2
2.7011229893511906,15.54751236719035,5.5,0.005,12,0.1
2.5468952651404932,15.667868635484151,5.5,0.005,12,0.5
2.815714018515357,15.55694593418212,5.5,0.005,12,1
2.7124820770274702,15.456935848863353,5.5,0.005,12,1.5
2.797779671275904,15.754975420378504,5.5,0.005,12,2
2.4529001640095194,15.795706125951948,5.5,0.005,14,0.1
2.6886783645230765,15.693646778663,5.5,0.005,14,0.5
2.6151021344177856,15.781491533631371,5.5,0.005,14,1
2.72666283185299,15.56836022223745,5.5,0.005,14,1.5
2.760708285807059,15.4447375975904,5.5,0.005,14,2
2.396698163009467,15.559833994933538,5.5,0.005,16,0.1
2.5466956028050807,15.73153306614785,5.5,0.005,16,0.5
